,Unnamed: 0,Unnamed: 0.1,encoder_size,experiment_name,model,seed,test_acc,train_acc,transfer,tune_acc
921,1121.0,1121.0,512,t512fwcompc,compc,7650.0,0.6145833347524915,0.7985197368421053,True,0.6770833343267441
922,1122.0,1122.0,512,t512fwcompc,compc,4756.0,0.6130952388048172,0.7804276315789473,True,0.6708333343267441
923,1123.0,1123.0,512,t512fwcompc,compc,395.0,0.5944940490382058,0.7317434212094859,True,0.6510416686534881
924,1124.0,1124.0,512,t512fwcompc,compc,2178.0,0.6056547633239201,0.9876644736842104,True,0.6739583343267441
925,1125.0,1125.0,512,t512fwcompc,compc,6061.0,0.5342261918953487,0.6338815791042227,True,0.6447916686534881
926,1126.0,1126.0,512,t512fwcompc,compc,4164.0,0.5677083347524915,0.6539473682641983,True,0.6479166686534882
927,1127.0,1127.0,512,t512fwcompc,compc,7650.0,0.6145833347524915,0.7985197368421053,True,0.6770833343267441
928,1128.0,1128.0,512,t512fwcompc,compc,4756.0,0.6130952388048172,0.7804276315789473,True,0.6708333343267441
929,1129.0,1129.0,512,t512fwcompc,compc,395.0,0.5944940490382058,0.7317434212094859,True,0.6510416686534881
930,1130.0,1130.0,512,t512fwcompc,compc,2178.0,0.6056547633239201,0.9876644736842104,True,0.6739583343267441
931,1131.0,1131.0,512,t512fwcompc,compc,6061.0,0.5342261918953487,0.6338815791042227,True,0.6447916686534881
932,1132.0,1132.0,512,t512fwcompc,compc,4164.0,0.5677083347524915,0.6539473682641983,True,0.6479166686534882
933,1133.0,1133.0,512,t512fwcompc,compc,7650.0,0.6145833347524915,0.7985197368421053,True,0.6770833343267441
934,1134.0,1134.0,512,t512fwcompc,compc,4756.0,0.6130952388048172,0.7804276315789473,True,0.6708333343267441
935,1135.0,1135.0,512,t512fwcompc,compc,395.0,0.5944940490382058,0.7317434212094859,True,0.6510416686534881
936,1136.0,1136.0,512,t512fwcompc,compc,2178.0,0.6056547633239201,0.9876644736842104,True,0.6739583343267441
937,1137.0,1137.0,512,t512fwcompc,compc,6061.0,0.5342261918953487,0.6338815791042227,True,0.6447916686534881
938,1138.0,1138.0,512,t512fwcompc,compc,4164.0,0.5677083347524915,0.6539473682641983,True,0.6479166686534882
939,1139.0,1139.0,512,t512fwcompc,compc,7650.0,0.6145833347524915,0.7985197368421053,True,0.6770833343267441
940,1140.0,1140.0,512,t512fwcompc,compc,4756.0,0.6130952388048172,0.7804276315789473,True,0.6708333343267441
941,1141.0,1141.0,512,t512fwcompc,compc,395.0,0.5944940490382058,0.7317434212094859,True,0.6510416686534881
942,1142.0,1142.0,512,t512fwcompc,compc,2178.0,0.6056547633239201,0.9876644736842104,True,0.6739583343267441
943,1143.0,1143.0,512,t512fwcompc,compc,6061.0,0.5342261918953487,0.6338815791042227,True,0.6447916686534881
944,1144.0,1144.0,512,t512fwcompc,compc,4164.0,0.5677083347524915,0.6539473682641983,True,0.6479166686534882
945,1145.0,1145.0,512,t512fwcompc,compc,7650.0,0.6145833347524915,0.7985197368421053,True,0.6770833343267441
946,1146.0,1146.0,512,t512fwcompc,compc,4756.0,0.6130952388048172,0.7804276315789473,True,0.6708333343267441
947,1147.0,1147.0,512,t512fwcompc,compc,395.0,0.5944940490382058,0.7317434212094859,True,0.6510416686534881
948,1148.0,1148.0,512,t512fwcompc,compc,2178.0,0.6056547633239201,0.9876644736842104,True,0.6739583343267441
949,1149.0,1149.0,512,t512fwcompc,compc,6061.0,0.5342261918953487,0.6338815791042227,True,0.6447916686534881
950,1150.0,1150.0,512,t512fwcompc,compc,4164.0,0.5677083347524915,0.6539473682641983,True,0.6479166686534882
951,1151.0,1151.0,512,t512fwcompc,compc,7650.0,0.6145833347524915,0.7985197368421053,True,0.6770833343267441
952,1152.0,1152.0,512,t512fwcompc,compc,4756.0,0.6130952388048172,0.7804276315789473,True,0.6708333343267441
953,1153.0,1153.0,512,t512fwcompc,compc,395.0,0.5944940490382058,0.7317434212094859,True,0.6510416686534881
954,1154.0,1154.0,512,t512fwcompc,compc,2178.0,0.6056547633239201,0.9876644736842104,True,0.6739583343267441
955,1155.0,1155.0,512,t512fwcompc,compc,6061.0,0.5342261918953487,0.6338815791042227,True,0.6447916686534881
956,1156.0,1156.0,512,t512fwcompc,compc,4164.0,0.5677083347524915,0.6539473682641983,True,0.6479166686534882
957,1157.0,1157.0,512,t512fwcompc,compc,7650.0,0.6145833347524915,0.7985197368421053,True,0.6770833343267441
958,1158.0,1158.0,512,t512fwcompc,compc,4756.0,0.6130952388048172,0.7804276315789473,True,0.6708333343267441
959,1159.0,1159.0,512,t512fwcompc,compc,395.0,0.5944940490382058,0.7317434212094859,True,0.6510416686534881
960,1160.0,1160.0,512,t512fwcompc,compc,2178.0,0.6056547633239201,0.9876644736842104,True,0.6739583343267441
961,1161.0,1161.0,512,t512fwcompc,compc,6061.0,0.5342261918953487,0.6338815791042227,True,0.6447916686534881
962,1162.0,1162.0,512,t512fwcompc,compc,4164.0,0.5677083347524915,0.6539473682641983,True,0.6479166686534882
963,1163.0,1163.0,512,t512fwcompc,compc,7650.0,0.6145833347524915,0.7985197368421053,True,0.6770833343267441
964,1164.0,1164.0,512,t512fwcompc,compc,4756.0,0.6130952388048172,0.7804276315789473,True,0.6708333343267441
965,1165.0,1165.0,512,t512fwcompc,compc,395.0,0.5944940490382058,0.7317434212094859,True,0.6510416686534881
966,1166.0,1166.0,512,t512fwcompc,compc,2178.0,0.6056547633239201,0.9876644736842104,True,0.6739583343267441
967,1167.0,1167.0,512,t512fwcompc,compc,6061.0,0.5342261918953487,0.6338815791042227,True,0.6447916686534881
968,1168.0,1168.0,512,t512fwcompc,compc,4164.0,0.5677083347524915,0.6539473682641983,True,0.6479166686534882
969,1169.0,1169.0,512,t512fwcompc,compc,7650.0,0.6145833347524915,0.7985197368421053,True,0.6770833343267441
970,1170.0,1170.0,512,t512fwcompc,compc,4756.0,0.6130952388048172,0.7804276315789473,True,0.6708333343267441
971,1171.0,1171.0,512,t512fwcompc,compc,395.0,0.5944940490382058,0.7317434212094859,True,0.6510416686534881
972,1172.0,1172.0,512,t512fwcompc,compc,2178.0,0.6056547633239201,0.9876644736842104,True,0.6739583343267441
973,1173.0,1173.0,512,t512fwcompc,compc,6061.0,0.5342261918953487,0.6338815791042227,True,0.6447916686534881
974,1174.0,1174.0,512,t512fwcompc,compc,4164.0,0.5677083347524915,0.6539473682641983,True,0.6479166686534882
975,1175.0,1175.0,512,t512fwcompc,compc,7650.0,0.6145833347524915,0.7985197368421053,True,0.6770833343267441
976,1176.0,1176.0,512,t512fwcompc,compc,4756.0,0.6130952388048172,0.7804276315789473,True,0.6708333343267441
977,1177.0,1177.0,512,t512fwcompc,compc,395.0,0.5944940490382058,0.7317434212094859,True,0.6510416686534881
978,1178.0,1178.0,512,t512fwcompc,compc,2178.0,0.6056547633239201,0.9876644736842104,True,0.6739583343267441
979,1179.0,1179.0,512,t512fwcompc,compc,6061.0,0.5342261918953487,0.6338815791042227,True,0.6447916686534881
980,1180.0,,512,t512fwcompcHalf,compc,6890.0,0.5848214285714286,0.8881578947368421,True,0.6635416686534882
981,1181.0,,512,t512fwcompcHalf,compc,8282.0,0.5982142857142857,0.997532894736842,True,0.690625
982,1182.0,,512,t512fwcompcHalf,compc,2552.0,0.6227678571428571,0.9432565789473684,True,0.683333334326744
983,1183.0,,512,t512fwcompcHalf,compc,2322.0,0.6056547633239201,0.9991776315789472,True,0.667708334326744
984,1184.0,,512,t512fwcompcHalf,compc,7805.0,0.5877976204667773,0.8062500004705629,True,0.6708333343267441
985,1185.0,,512,t512fwcompcHalf,compc,8380.0,0.6443452388048172,0.9177631578947368,True,0.6604166686534881
986,1186.0,,512,t512fwcompcHalf,compc,3764.0,0.6339285714285714,0.8106907896305385,True,0.6770833343267441
987,1187.0,,512,t512fwcompcHalf,compc,8074.0,0.592261906181063,0.8815789473684209,True,0.68125
988,1188.0,,512,t512fwcompcHalf,compc,42.0,0.6056547633239201,0.9958881578947368,True,0.6739583343267441
989,1189.0,,512,t512fwcompcHalf,compc,9654.0,0.5892857142857143,0.9284539473684208,True,0.6552083343267441
990,1190.0,,512,t512fwcompcHalf,compc,8204.0,0.5825892857142857,0.8881578947368421,True,0.675
991,1191.0,,512,t512fwcompcHalf,compc,1283.0,0.5729166673762458,0.6629934208957773,True,0.6572916686534882
992,1192.0,,512,t512fwcompcHalf,compc,7284.0,0.5907738102333886,0.9786184210526316,True,0.6541666686534882
993,1193.0,,512,t512fwcompcHalf,compc,6848.0,0.5729166673762458,0.7174342109968788,True,0.6479166686534882
994,1194.0,,512,t512fwcompcHalf,compc,9727.0,0.5476190490382058,0.6588815787905141,True,0.6447916686534881
995,1195.0,,512,t512fwcompcHalf,compc,4106.0,0.6034226204667773,0.7898026320495104,True,0.6770833343267441
996,1196.0,,512,t512fwcompcHalf,compc,8331.0,0.576636906181063,0.7758223688916156,True,0.6895833343267441
997,1197.0,,512,t512fwcompcHalf,compc,2059.0,0.5892857142857143,0.8144736846810893,True,0.6541666686534882
998,1198.0,,512,t512fwcompcHalf,compc,2754.0,0.592261906181063,0.6947368422621175,True,0.667708334326744
999,1199.0,,512,t512fwcompcHalf,compc,9312.0,0.6056547633239201,0.9901315789473684,True,0.665625
1000,1200.0,,512,t512fwcompcHalf,compc,7788.0,0.5855654776096344,0.8893092109968788,True,0.6916666686534881
1001,1201.0,,512,t512fwcompcHalf,compc,4442.0,0.5580357142857143,0.8371710526315791,True,0.6572916686534882
1002,1202.0,,512,t512fwcompcHalf,compc,8345.0,0.5959821428571429,0.921875,True,0.7052083343267441
1003,1203.0,,512,t512fwcompcHalf,compc,5039.0,0.6197916673762458,0.9827302631578948,True,0.6614583343267441
1004,1204.0,,512,t512fwcompcHalf,compc,3643.0,0.5982142857142857,0.8383223688916156,True,0.6697916686534882
1005,1205.0,,512,t512fwcompcHalf,compc,3576.0,0.5818452388048172,0.7445723688916156,True,0.6697916686534882
1006,1206.0,,512,t512fwcompcHalf,compc,6349.0,0.5461309530905315,0.729276315946328,True,0.667708334326744
1007,1207.0,,512,t512fwcompcHalf,compc,1291.0,0.6302083347524915,0.9514802631578948,True,0.68125
1008,1208.0,,512,t512fwcompcHalf,compc,7127.0,0.5825892857142857,0.7445723688916156,True,0.6645833343267441
1009,1209.0,,512,t512fwcompcHalf,compc,1183.0,0.5915178571428571,0.9983552631578948,True,0.6510416686534881
1010,1210.0,,512,t512fwcompcHalf,compc,5253.0,0.6011904776096344,0.9498355263157896,True,0.6864583343267441
1011,1211.0,,512,t512fwcompcHalf,compc,462.0,0.5736607142857143,0.7226973685779069,True,0.6614583343267441
1012,1212.0,,512,t512fwcompcHalf,compc,536.0,0.5744047633239201,0.7758223688916156,True,0.6895833343267441
1013,1213.0,,512,t512fwcompcHalf,compc,998.0,0.6063988102333886,0.8963815789473685,True,0.6822916686534881
1014,1214.0,,512,t512fwcompcHalf,compc,9941.0,0.5528273816619601,0.9588815789473684,True,0.6635416686534882
1015,1215.0,,512,t512fwcompcHalf,compc,413.0,0.5796130959476743,0.6514802630010404,True,0.6604166686534881
1016,1216.0,,512,t512fwcompcHalf,compc,5685.0,0.609375,0.9728618421052632,True,0.6614583343267441
1017,1217.0,,512,t512fwcompcHalf,compc,5731.0,0.5803571428571429,0.7264802636284577,True,0.667708334326744
1018,1218.0,,512,t512fwcompcHalf,compc,5960.0,0.6063988102333886,0.7840460531021419,True,0.6635416686534882
1019,1219.0,,512,t512fwcompcHalf,compc,6572.0,0.5461309530905315,0.7314144741547736,True,0.6885416686534882
1020,1220.0,,512,t512fwcompcHalf,compc,609.0,0.6272321428571429,0.9547697368421052,True,0.6885416686534882
1021,1221.0,,512,t512fwcompcHalf,compc,1625.0,0.545386906181063,0.7100328952074051,True,0.6708333343267441
1022,1222.0,,512,t512fwcompcHalf,compc,2282.0,0.5885416673762458,0.8297697368421053,True,0.659375
1023,1223.0,,512,t512fwcompcHalf,compc,5262.0,0.6160714285714286,0.8684210526315791,True,0.671875
1024,1224.0,,512,t512fwcompcHalf,compc,3671.0,0.6220238102333886,0.8240131578947368,True,0.653125
1025,1225.0,,512,t512fwcompcHalf,compc,9311.0,0.6205357142857143,0.8371710526315791,True,0.6802083343267441
1026,1226.0,,512,t512fwcompcHalf,compc,1937.0,0.5907738102333886,0.8379934210526315,True,0.6875
1027,1227.0,,512,t512fwcompcHalf,compc,2509.0,0.5997023816619601,0.8643092105263158,True,0.6739583343267441
1028,1228.0,,512,t512fwcompcHalf,compc,696.0,0.561011906181063,0.7309210527884332,True,0.6614583343267441
1029,1229.0,,512,t512fwcompcHalf,compc,6041.0,0.5930059530905315,0.953125,True,0.66875
1030,1230.0,,512,t512fwcompcHalf,compc,4817.0,0.6257440490382058,0.9876644736842104,True,0.6645833343267441
1031,1231.0,,512,t512fwcompcHalf,compc,7943.0,0.545386906181063,0.6600328950505507,True,0.652083334326744
1032,1232.0,,512,t512fwcompcHalf,compc,2872.0,0.5982142857142857,0.7347039478389841,True,0.6666666686534881
1033,1233.0,,512,t512fwcompcHalf,compc,4615.0,0.6205357142857143,0.8799342105263158,True,0.6666666686534881
1034,1234.0,,512,t512fwcompcHalf,compc,2234.0,0.6041666673762458,0.9893092105263158,True,0.6760416686534881
1035,1235.0,,512,t512fwcompcHalf,compc,2277.0,0.5431547633239201,0.6565789478389841,True,0.652083334326744
1036,1236.0,,512,t512fwcompcHalf,compc,1308.0,0.6153273816619601,0.8166118421052632,True,0.6666666686534881
1037,1237.0,,512,t512fwcompcHalf,compc,3231.0,0.6019345245191029,0.9259868421052632,True,0.6708333343267441
1038,1238.0,,512,t512fwcompcHalf,compc,9773.0,0.6183035714285714,0.9638157894736842,True,0.671875
1039,1239.0,,512,t512fwcompcHalf,compc,47.0,0.6383928571428571,0.984375,True,0.6791666686534882
1040,1240.0,,512,t512fwcompcHalf,compc,7245.0,0.6369047633239201,0.9827302631578948,True,0.665625
1041,1241.0,,512,t512fwcompcHalf,compc,8308.0,0.5319940490382058,0.7865131583652998,True,0.6552083343267441
1042,1242.0,,512,t512fwcompcHalf,compc,2494.0,0.5855654776096344,0.7297697373126683,True,0.6645833343267441
1043,1243.0,,512,t512fwcompcHalf,compc,759.0,0.5989583347524915,0.9490131578947368,True,0.6604166686534881
1044,1244.0,,512,t512fwcompcHalf,compc,5345.0,0.5930059530905315,0.7223684215231946,True,0.6645833343267441
1045,1245.0,,512,t512fwcompcHalf,compc,5609.0,0.5848214285714286,0.7218750001568544,True,0.6614583343267441
1046,1246.0,,512,t512fwcompcHalf,compc,617.0,0.578125,0.9703947368421052,True,0.6666666686534881
1047,1247.0,,512,t512fwcompcHalf,compc,1506.0,0.6190476204667773,0.8703947373126683,True,0.6614583343267441
1048,1248.0,,512,t512fwcompcHalf,compc,8662.0,0.6190476204667773,0.9465460526315792,True,0.6822916686534881
1049,1249.0,,512,t512fwcompcHalf,compc,5794.0,0.6011904776096344,0.7144736843673807,True,0.6447916686534881
1050,1250.0,,512,t512fwcompcHalf,compc,6270.0,0.5729166673762458,0.7185855264726438,True,0.6552083343267441
1051,1251.0,,512,t512fwcompcHalf,compc,7735.0,0.59375,0.7226973685779069,True,0.6802083343267441
1052,1252.0,,512,t512fwcompcHalf,compc,855.0,0.5625,0.7223684215231946,True,0.6666666686534881
1053,1253.0,,512,t512fwcompcHalf,compc,5719.0,0.6421130959476743,0.9284539473684208,True,0.6864583343267441
1054,1254.0,,512,t512fwcompcHalf,compc,4743.0,0.5744047633239201,0.7375000001568544,True,0.6739583343267441
1055,1255.0,,512,t512fwcompcHalf,compc,264.0,0.6376488102333886,0.9613486842105264,True,0.6864583343267441
1056,1256.0,,512,t512fwcompcHalf,compc,9913.0,0.6101190490382058,0.7613486843673807,True,0.6645833343267441
1057,1257.0,,512,t512fwcompcHalf,compc,7756.0,0.5587797633239201,0.8495065789473685,True,0.6395833343267441
1058,1258.0,,512,t512fwcompcHalf,compc,9558.0,0.6011904776096344,0.9432565789473684,True,0.6697916686534882
1059,1259.0,,512,t512fwcompcHalf,compc,5652.0,0.6264880959476743,0.9703947368421052,True,0.667708334326744
1060,1260.0,,512,t512fwcompcHalf,compc,1027.0,0.5840773816619601,0.8404605263157895,True,0.6927083343267441
1061,1261.0,,512,t512fwcompcHalf,compc,7248.0,0.6227678571428571,0.9950657894736842,True,0.675
1062,1262.0,,512,t512fwcompcHalf,compc,3884.0,0.5811011918953487,0.981907894736842,True,0.6708333343267441
1063,1263.0,,512,t512fwcompcHalf,compc,6228.0,0.5877976204667773,0.7074013156326193,True,0.6541666686534882
1064,1264.0,,512,t512fwcompcHalf,compc,3633.0,0.59375,0.9925986842105264,True,0.6802083343267441
1065,1265.0,,512,t512fwcompcHalf,compc,9819.0,0.5751488102333886,0.6999999998431456,True,0.6541666686534882
1066,1266.0,,512,t512fwcompcHalf,compc,6381.0,0.6019345245191029,0.9983552631578948,True,0.6489583343267441
1067,1267.0,,512,t512fwcompcHalf,compc,725.0,0.5483630959476743,0.8078947373126683,True,0.667708334326744
1068,1268.0,,512,t512fwcompcHalf,compc,5630.0,0.5877976204667773,0.7934210527884332,True,0.6760416686534881
1069,1269.0,,512,t512fwcompcHalf,compc,7686.0,0.5885416673762458,0.9638157894736842,True,0.6708333343267441
1070,1270.0,,512,t512fwcompcHalf,compc,5065.0,0.6264880959476743,0.9292763157894736,True,0.683333334326744
1071,1271.0,,512,t512fwcompcHalf,compc,1238.0,0.6071428571428571,0.9309210526315792,True,0.6697916686534882
1072,1272.0,,512,t512fwcompcHalf,compc,4064.0,0.5476190490382058,0.7799342109968788,True,0.6770833343267441
1073,1273.0,,512,t512fwcompcHalf,compc,5844.0,0.5848214285714286,0.7284539475252754,True,0.6708333343267441
1074,1274.0,,512,t512fwcompcHalf,compc,5738.0,0.6130952388048172,1.0,True,0.6614583343267441
1075,1275.0,,512,t512fwcompcHalf,compc,2027.0,0.5773809530905315,0.6514802630010404,True,0.6583333343267441
1076,1276.0,,512,t512fwcompcHalf,compc,4173.0,0.6383928571428571,0.8197368422621175,True,0.6614583343267441
1077,1277.0,,512,t512fwcompcHalf,compc,7969.0,0.5796130959476743,0.7774671057337209,True,0.6895833343267441
1078,1278.0,,512,t512fwcompcHalf,compc,1331.0,0.6220238102333886,0.9251644736842104,True,0.690625
1079,1279.0,,512,t512fwcompcHalf,compc,529.0,0.5119047633239201,0.6544407896305385,True,0.6416666686534882
1080,1280.0,,512,t512fwcompcHalf,compc,3559.0,0.5669642857142857,0.7226973685779069,True,0.6645833343267441
1081,1281.0,,512,t512fwcompcHalf,compc,7339.0,0.607886906181063,0.9164473688916156,True,0.690625
1082,1282.0,,512,t512fwcompcHalf,compc,3096.0,0.5632440490382058,0.6444078950505507,True,0.6541666686534882
1083,1283.0,,512,t512fwcompcHalf,compc,1920.0,0.5818452388048172,0.78125,True,0.6791666686534882
1084,1284.0,,512,t512fwcompcHalf,compc,8921.0,0.5386904776096344,0.6952302636284577,True,0.6552083343267441
1085,1285.0,,512,t512fwcompcHalf,compc,4704.0,0.5721726204667773,0.7927631578947368,True,0.667708334326744
1086,1286.0,,512,t512fwcompcHalf,compc,212.0,0.5863095245191029,0.7692434215231946,True,0.65625
1087,1287.0,,512,t512fwcompcHalf,compc,733.0,0.5855654776096344,0.8597039478389841,True,0.6791666686534882
1088,1288.0,,512,t512fwcompcHalf,compc,3590.0,0.6339285714285714,0.9588815789473684,True,0.665625
1089,1289.0,,512,t512fwcompcHalf,compc,1688.0,0.5699404776096344,0.7026315794179314,True,0.6583333343267441
1090,1290.0,,512,t512fwcompcHalf,compc,1477.0,0.5877976204667773,0.7440789475252754,True,0.652083334326744
1091,1291.0,,512,t512fwcompcHalf,compc,9264.0,0.6130952388048172,0.9317434210526316,True,0.6729166686534882
1092,1292.0,,512,t512fwcompcHalf,compc,2033.0,0.5915178571428571,0.8523026320495104,True,0.6895833343267441
1093,1293.0,,512,t512fwcompcHalf,compc,8067.0,0.6369047633239201,0.7634868425758261,True,0.6802083343267441
1094,1294.0,,512,t512fwcompcHalf,compc,219.0,0.592261906181063,0.8777960531021419,True,0.678125
1095,1295.0,,512,t512fwcompcHalf,compc,5403.0,0.6183035714285714,0.9736842105263158,True,0.6854166686534882
1096,1296.0,,512,t512fwcompcHalf,compc,8161.0,0.576636906181063,0.6930921054200122,True,0.6770833343267441
1097,1297.0,,512,t512fwcompcHalf,compc,7861.0,0.578125,0.908717105263158,True,0.6645833343267441
1098,1298.0,,512,t512fwcompcHalf,compc,4289.0,0.5833333347524915,0.8560855263157895,True,0.6489583343267441
1099,1299.0,,512,t512fwcompcHalf,compc,1572.0,0.592261906181063,0.7787828947368421,True,0.6708333343267441
1100,1300.0,,512,t512fwcompcHalf,compc,5799.0,0.6034226204667773,0.8955592105263158,True,0.678125
1101,1301.0,,512,t512fwcompcHalf,compc,893.0,0.6011904776096344,0.7585526320495104,True,0.6541666686534882
1102,1302.0,,512,t512fwcompcHalf,compc,9070.0,0.5840773816619601,0.8215460526315791,True,0.6697916686534882
1103,1303.0,,512,t512fwcompcHalf,compc,9579.0,0.576636906181063,0.6991776314220931,True,0.6416666686534882
1104,1304.0,,512,t512fwcompcHalf,compc,4204.0,0.5662202388048172,0.7383223685779069,True,0.652083334326744
1105,1305.0,,512,t512fwcompcHalf,compc,852.0,0.5498511918953487,0.7807565794179314,True,0.6541666686534882
1106,1306.0,,512,t512fwcompcHalf,compc,7196.0,0.5907738102333886,0.7054276317358017,True,0.6614583343267441
1107,1307.0,,512,t512fwcompcHalf,compc,8615.0,0.5900297633239201,0.7868421054200122,True,0.6541666686534882
1108,1308.0,,512,t512fwcompcHalf,compc,4416.0,0.6428571428571429,0.935032894736842,True,0.66875
1109,1309.0,,512,t512fwcompcHalf,compc,7825.0,0.5677083347524915,0.7345394735273562,True,0.667708334326744
1110,1310.0,,512,t512fwcompcHalf,compc,4805.0,0.5662202388048172,0.7004934212094859,True,0.667708334326744
1111,1311.0,,512,t512fwcompcHalf,compc,9662.0,0.578125,0.8523026320495104,True,0.6958333343267441
1112,1312.0,,512,t512fwcompcHalf,compc,5830.0,0.623511906181063,0.729276315946328,True,0.6708333343267441
1113,1313.0,,512,t512fwcompcHalf,compc,9155.0,0.5989583347524915,0.8972039473684209,True,0.665625
1114,1314.0,,512,t512fwcompcHalf,compc,9918.0,0.5796130959476743,0.7720394738410649,True,0.6552083343267441
1115,1315.0,,512,t512fwcompcHalf,compc,1049.0,0.6123511918953487,0.9827302631578948,True,0.6708333343267441
1116,1316.0,,512,t512fwcompcHalf,compc,9892.0,0.5967261918953487,0.7347039478389841,True,0.6770833343267441
1117,1317.0,,512,t512fwcompcHalf,compc,8483.0,0.625,0.9391447368421052,True,0.671875
1118,1318.0,,512,t512fwcompcHalf,compc,5663.0,0.6197916673762458,0.9654605263157896,True,0.684375
1119,1319.0,,512,t512fwcompcHalf,compc,4067.0,0.5959821428571429,0.9375,True,0.678125
1120,1320.0,,512,t512fwcompcHalf,compc,4164.0,0.5677083347524915,0.6539473682641983,True,0.6479166686534882
1121,1321.0,,512,t512fwcompcHalf,compc,7650.0,0.6145833347524915,0.7985197368421053,True,0.6770833343267441
1122,1322.0,,512,t512fwcompcHalf,compc,4756.0,0.6130952388048172,0.7804276315789473,True,0.6708333343267441
1123,1323.0,,512,t512fwcompcHalf,compc,395.0,0.5944940490382058,0.7317434212094859,True,0.6510416686534881
1124,1324.0,,512,t512fwcompcHalf,compc,2178.0,0.6056547633239201,0.9876644736842104,True,0.6739583343267441
1125,1325.0,,512,t512fwcompcHalf,compc,6061.0,0.5342261918953487,0.6338815791042227,True,0.6447916686534881
1126,1326.0,,512,t512fwcompcHalf,compc,4164.0,0.5677083347524915,0.6539473682641983,True,0.6479166686534882
1127,1327.0,,512,t512fwcompcHalf,compc,7650.0,0.6145833347524915,0.7985197368421053,True,0.6770833343267441
1128,1328.0,,512,t512fwcompcHalf,compc,4756.0,0.6130952388048172,0.7804276315789473,True,0.6708333343267441
1129,1329.0,,512,t512fwcompcHalf,compc,395.0,0.5944940490382058,0.7317434212094859,True,0.6510416686534881
1130,1330.0,,512,t512fwcompcHalf,compc,2178.0,0.6056547633239201,0.9876644736842104,True,0.6739583343267441
1131,1331.0,,512,t512fwcompcHalf,compc,6061.0,0.5342261918953487,0.6338815791042227,True,0.6447916686534881
1132,1332.0,,512,t512fwcompcHalf,compc,4164.0,0.5677083347524915,0.6539473682641983,True,0.6479166686534882
1133,1333.0,,512,t512fwcompcHalf,compc,7650.0,0.6145833347524915,0.7985197368421053,True,0.6770833343267441
1134,1334.0,,512,t512fwcompcHalf,compc,4756.0,0.6130952388048172,0.7804276315789473,True,0.6708333343267441
1135,1335.0,,512,t512fwcompcHalf,compc,395.0,0.5944940490382058,0.7317434212094859,True,0.6510416686534881
1136,1336.0,,512,t512fwcompcHalf,compc,2178.0,0.6056547633239201,0.9876644736842104,True,0.6739583343267441
1137,1337.0,,512,t512fwcompcHalf,compc,6061.0,0.5342261918953487,0.6338815791042227,True,0.6447916686534881
1138,1338.0,,512,t512fwcompcHalf,compc,4164.0,0.5677083347524915,0.6539473682641983,True,0.6479166686534882
1139,1339.0,,512,t512fwcompcHalf,compc,7650.0,0.6145833347524915,0.7985197368421053,True,0.6770833343267441
1140,1340.0,,512,t512fwcompcHalf,compc,4756.0,0.6130952388048172,0.7804276315789473,True,0.6708333343267441
1141,1341.0,,512,t512fwcompcHalf,compc,395.0,0.5944940490382058,0.7317434212094859,True,0.6510416686534881
1142,1342.0,,512,t512fwcompcHalf,compc,2178.0,0.6056547633239201,0.9876644736842104,True,0.6739583343267441
1143,1343.0,,512,t512fwcompcHalf,compc,6061.0,0.5342261918953487,0.6338815791042227,True,0.6447916686534881
1144,1344.0,,512,t512fwcompcHalf,compc,4164.0,0.5677083347524915,0.6539473682641983,True,0.6479166686534882
1145,1345.0,,512,t512fwcompcHalf,compc,7650.0,0.6145833347524915,0.7985197368421053,True,0.6770833343267441
1146,1346.0,,512,t512fwcompcHalf,compc,4756.0,0.6130952388048172,0.7804276315789473,True,0.6708333343267441
1147,1347.0,,512,t512fwcompcHalf,compc,395.0,0.5944940490382058,0.7317434212094859,True,0.6510416686534881
1148,1348.0,,512,t512fwcompcHalf,compc,2178.0,0.6056547633239201,0.9876644736842104,True,0.6739583343267441
1149,1349.0,,512,t512fwcompcHalf,compc,6061.0,0.5342261918953487,0.6338815791042227,True,0.6447916686534881
1150,1350.0,,512,t512fwcompcHalf,compc,4164.0,0.5677083347524915,0.6539473682641983,True,0.6479166686534882
1151,1351.0,,512,t512fwcompcHalf,compc,7650.0,0.6145833347524915,0.7985197368421053,True,0.6770833343267441
1152,1352.0,,512,t512fwcompcHalf,compc,4756.0,0.6130952388048172,0.7804276315789473,True,0.6708333343267441
1153,1353.0,,512,t512fwcompcHalf,compc,395.0,0.5944940490382058,0.7317434212094859,True,0.6510416686534881
1154,1354.0,,512,t512fwcompcHalf,compc,2178.0,0.6056547633239201,0.9876644736842104,True,0.6739583343267441
1155,1355.0,,512,t512fwcompcHalf,compc,6061.0,0.5342261918953487,0.6338815791042227,True,0.6447916686534881
1156,1356.0,,512,t512fwcompcHalf,compc,4164.0,0.5677083347524915,0.6539473682641983,True,0.6479166686534882
1157,1357.0,,512,t512fwcompcHalf,compc,7650.0,0.6145833347524915,0.7985197368421053,True,0.6770833343267441
1158,1358.0,,512,t512fwcompcHalf,compc,4756.0,0.6130952388048172,0.7804276315789473,True,0.6708333343267441
1159,1359.0,,512,t512fwcompcHalf,compc,395.0,0.5944940490382058,0.7317434212094859,True,0.6510416686534881
1160,1360.0,,512,t512fwcompcHalf,compc,2178.0,0.6056547633239201,0.9876644736842104,True,0.6739583343267441
