,annealing,batch_size,bidirectional,collator,emb_lr_factor,embed_size,embed_type,enc_lr_factor,encoder,encoder_layers,encoder_size,experiment_name,from_grid,from_grid_trans,grid_name,hidden_size,l2,lr,lr_decay_every,lr_decay_grace,lr_decay_rate,max_epochs,model,n_runs,name,override,p_drop,p_drop_rnn,projection_size,run_no,seed,sos_eos,stop_lr_lim,stop_t_worse,stopping,target,test_acc,tokenizer,train_acc,transfer,transfer_name,tune_acc,tune_embeds,tune_encoder,tune_target
73,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,1024,r1024fwcomp,False,False,,512,0.0,0.004,0.0,0,0.2,200,comp,20,r1024fwcomp,True,0.1,0.0,200,14,1323,True,1e-05,1,min_lr,train-full,0.5855855855855856,spacy,0.7766447373126683,False,e1024,0.6697916686534882,False,True,dev-full
74,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,1024,r1024fwcomp,False,False,,512,0.0,0.004,0.0,0,0.2,200,comp,20,r1024fwcomp,True,0.1,0.0,200,15,3838,True,1e-05,1,min_lr,train-full,0.5743243243243243,spacy,0.7781249998431456,False,e1024,0.6791666686534882,False,True,dev-full
75,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,1024,r1024fwcomp,False,False,,512,0.0,0.004,0.0,0,0.2,200,comp,20,r1024fwcomp,True,0.1,0.0,200,16,3422,True,1e-05,1,min_lr,train-full,0.5630630630630631,spacy,0.7805921051063036,False,e1024,0.6760416686534881,False,True,dev-full
76,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,1024,r1024fwcomp,False,False,,512,0.0,0.004,0.0,0,0.2,200,comp,20,r1024fwcomp,True,0.1,0.0,200,17,2025,True,1e-05,1,min_lr,train-full,0.5427927927927928,spacy,0.7266447371558139,False,e1024,0.6760416686534881,False,True,dev-full
77,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,1024,r1024fwcomp,False,False,,512,0.0,0.004,0.0,0,0.2,200,comp,20,r1024fwcomp,True,0.1,0.0,200,18,3102,True,1e-05,1,min_lr,train-full,0.5878378378378378,spacy,0.7601973688916156,False,e1024,0.6729166686534882,False,True,dev-full
78,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,1024,r1024fwcomp,False,False,,512,0.0,0.004,0.0,0,0.2,200,comp,20,r1024fwcomp,True,0.1,0.0,200,19,8981,True,1e-05,1,min_lr,train-full,0.5788288288288288,spacy,0.7904605261589351,False,e1024,0.6614583343267441,False,True,dev-full
79,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,1024,r1024fwcomp,False,False,,512,0.0,0.004,0.0,0,0.2,200,comp,20,r1024fwcomp,True,0.1,0.0,200,20,4102,True,1e-05,1,min_lr,train-full,0.5990990990990991,spacy,0.847697368577907,False,e1024,0.6760416686534881,False,True,dev-full
80,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,t300fwcomp,False,True,,512,0.0,0.002,0.0,0,0.2,200,comp,1,t300fwcomp,True,0.1,0.0,200,1,663,True,1e-05,1,min_lr,train-full,0.5608108108108109,spacy,0.7980263162600366,True,e300,0.6635416686534882,False,True,dev-full
81,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,t300fwcomp,False,True,,512,0.0,0.002,0.0,0,0.2,200,comp,1,t300fwcomp,True,0.1,0.0,200,2,8376,True,1e-05,1,min_lr,train-full,0.5720720720720721,spacy,0.8246710527884332,True,e300,0.675,False,True,dev-full
82,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,t300fwcomp,False,True,,512,0.0,0.002,0.0,0,0.2,200,comp,1,t300fwcomp,True,0.1,0.0,200,3,9442,True,1e-05,1,min_lr,train-full,0.5788288288288288,spacy,0.9177631578947368,True,e300,0.6885416686534882,False,True,dev-full
83,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,t300fwcomp,False,True,,512,0.0,0.002,0.0,0,0.2,200,comp,1,t300fwcomp,True,0.1,0.0,200,4,6659,True,1e-05,1,min_lr,train-full,0.5923423423423423,spacy,0.8922697368421053,True,e300,0.6791666686534882,False,True,dev-full
84,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,t300fwcomp,False,True,,512,0.0,0.002,0.0,0,0.2,200,comp,1,t300fwcomp,True,0.1,0.0,200,5,7614,True,1e-05,1,min_lr,train-full,0.5675675675675675,spacy,0.8468750001568544,True,e300,0.667708334326744,False,True,dev-full
85,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,t300fwcomp,False,True,,512,0.0,0.002,0.0,0,0.2,200,comp,1,t300fwcomp,True,0.1,0.0,200,6,6600,True,1e-05,1,min_lr,train-full,0.5675675675675675,spacy,0.8432565794179314,True,e300,0.6947916686534882,False,True,dev-full
86,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,t300fwcomp,False,True,,512,0.0,0.002,0.0,0,0.2,200,comp,1,t300fwcomp,True,0.1,0.0,200,7,3831,True,1e-05,1,min_lr,train-full,0.5788288288288288,spacy,0.7988486846810893,True,e300,0.6572916686534882,False,True,dev-full
87,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,t300fwcomp,False,True,,512,0.0,0.002,0.0,0,0.2,200,comp,1,t300fwcomp,True,0.1,0.0,200,8,587,True,1e-05,1,min_lr,train-full,0.5563063063063063,spacy,0.7412828952074051,True,e300,0.6572916686534882,False,True,dev-full
88,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,t300fwcomp,False,True,,512,0.0,0.002,0.0,0,0.2,200,comp,1,t300fwcomp,True,0.1,0.0,200,9,5323,True,1e-05,1,min_lr,train-full,0.545045045045045,spacy,0.7388157899442472,True,e300,0.6729166686534882,False,True,dev-full
89,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,t300fwcomp,False,True,,512,0.0,0.002,0.0,0,0.2,200,comp,1,t300fwcomp,True,0.1,0.0,200,10,3201,True,1e-05,1,min_lr,train-full,0.5608108108108109,spacy,0.8555921057337209,True,e300,0.678125,False,True,dev-full
90,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,t300fwcomp,False,True,,512,0.0,0.002,0.0,0,0.2,200,comp,1,t300fwcomp,True,0.1,0.0,200,11,2052,True,1e-05,1,min_lr,train-full,0.5675675675675675,spacy,0.8004934215231946,True,e300,0.6885416686534882,False,True,dev-full
91,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,t300fwcomp,False,True,,512,0.0,0.002,0.0,0,0.2,200,comp,1,t300fwcomp,True,0.1,0.0,200,12,1306,True,1e-05,1,min_lr,train-full,0.5743243243243243,spacy,0.8078947373126683,True,e300,0.6666666686534881,False,True,dev-full
92,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,t300fwcomp,False,True,,512,0.0,0.002,0.0,0,0.2,200,comp,1,t300fwcomp,True,0.1,0.0,200,13,671,True,1e-05,1,min_lr,train-full,0.5945945945945946,spacy,0.7794407896305385,True,e300,0.6541666686534882,False,True,dev-full
93,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,t300fwcomp,False,True,,512,0.0,0.002,0.0,0,0.2,200,comp,1,t300fwcomp,True,0.1,0.0,200,14,7802,True,1e-05,1,min_lr,train-full,0.5563063063063063,spacy,0.7942434212094859,True,e300,0.6645833343267441,False,True,dev-full
94,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,t300fwcomp,False,True,,512,0.0,0.002,0.0,0,0.2,200,comp,1,t300fwcomp,True,0.1,0.0,200,15,5535,True,1e-05,1,min_lr,train-full,0.5202702702702703,spacy,0.6967105261589351,True,e300,0.65625,False,True,dev-full
95,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,t300fwcomp,False,True,,512,0.0,0.002,0.0,0,0.2,200,comp,1,t300fwcomp,True,0.1,0.0,200,16,3598,True,1e-05,1,min_lr,train-full,0.5518018018018018,spacy,0.7370065787905141,True,e300,0.6729166686534882,False,True,dev-full
96,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,t300fwcomp,False,True,,512,0.0,0.002,0.0,0,0.2,200,comp,1,t300fwcomp,True,0.1,0.0,200,17,7273,True,1e-05,1,min_lr,train-full,0.527027027027027,spacy,0.698026315946328,True,e300,0.665625,False,True,dev-full
97,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,t300fwcomp,False,True,,512,0.0,0.002,0.0,0,0.2,200,comp,1,t300fwcomp,True,0.1,0.0,200,18,9074,True,1e-05,1,min_lr,train-full,0.545045045045045,spacy,0.7008223682641983,True,e300,0.665625,False,True,dev-full
98,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,t300fwcomp,False,True,,512,0.0,0.002,0.0,0,0.2,200,comp,1,t300fwcomp,True,0.1,0.0,200,19,2992,True,1e-05,1,min_lr,train-full,0.5630630630630631,spacy,0.8432565794179314,True,e300,0.6572916686534882,False,True,dev-full
99,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,t300fwcomp,False,True,,512,0.0,0.002,0.0,0,0.2,200,comp,1,t300fwcomp,True,0.1,0.0,200,20,2814,True,1e-05,1,min_lr,train-full,0.5653153153153153,spacy,0.7495065794179314,True,e300,0.6604166686534881,False,True,dev-full
100,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,r300fwcomp,False,False,,512,0.0,0.002,0.0,0,0.2,200,comp,19,r300fwcomp,True,0.1,0.0,200,1,663,True,1e-05,1,min_lr,train-full,0.5855855855855856,spacy,0.7610197373126683,False,e300,0.6635416686534882,False,True,dev-full
101,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,r300fwcomp,False,False,,512,0.0,0.002,0.0,0,0.2,200,comp,19,r300fwcomp,True,0.1,0.0,200,2,1872,True,1e-05,1,min_lr,train-full,0.5765765765765766,spacy,0.7717105267863524,False,e300,0.6541666686534882,False,True,dev-full
102,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,r300fwcomp,False,False,,512,0.0,0.002,0.0,0,0.2,200,comp,19,r300fwcomp,True,0.1,0.0,200,3,5887,True,1e-05,1,min_lr,train-full,0.5945945945945946,spacy,0.7824013162600366,False,e300,0.6760416686534881,False,True,dev-full
103,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,r300fwcomp,False,False,,512,0.0,0.002,0.0,0,0.2,200,comp,19,r300fwcomp,True,0.1,0.0,200,4,8295,True,1e-05,1,min_lr,train-full,0.5878378378378378,spacy,0.7815789478389841,False,e300,0.6822916686534881,False,True,dev-full
104,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,r300fwcomp,False,False,,512,0.0,0.002,0.0,0,0.2,200,comp,19,r300fwcomp,True,0.1,0.0,200,5,8376,True,1e-05,1,min_lr,train-full,0.581081081081081,spacy,0.8136513162600366,False,e300,0.6791666686534882,False,True,dev-full
105,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,r300fwcomp,False,False,,512,0.0,0.002,0.0,0,0.2,200,comp,19,r300fwcomp,True,0.1,0.0,200,6,9442,True,1e-05,1,min_lr,train-full,0.5698198198198198,spacy,0.9386513162600366,False,e300,0.6625,False,True,dev-full
106,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,r300fwcomp,False,False,,512,0.0,0.002,0.0,0,0.2,200,comp,19,r300fwcomp,True,0.1,0.0,200,7,6659,True,1e-05,1,min_lr,train-full,0.6193693693693694,spacy,0.8333881583652998,False,e300,0.659375,False,True,dev-full
107,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,r300fwcomp,False,False,,512,0.0,0.002,0.0,0,0.2,200,comp,19,r300fwcomp,True,0.1,0.0,200,8,5667,True,1e-05,1,min_lr,train-full,0.5720720720720721,spacy,0.8317434215231946,False,e300,0.6760416686534881,False,True,dev-full
108,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,r300fwcomp,False,False,,512,0.0,0.002,0.0,0,0.2,200,comp,19,r300fwcomp,True,0.1,0.0,200,9,8104,True,1e-05,1,min_lr,train-full,0.5698198198198198,spacy,0.8791118421052632,False,e300,0.6729166686534882,False,True,dev-full
109,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,r300fwcomp,False,False,,512,0.0,0.002,0.0,0,0.2,200,comp,19,r300fwcomp,True,0.1,0.0,200,10,2926,True,1e-05,1,min_lr,train-full,0.5563063063063063,spacy,0.7634868425758261,False,e300,0.6697916686534882,False,True,dev-full
110,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,r300fwcomp,False,False,,512,0.0,0.002,0.0,0,0.2,200,comp,19,r300fwcomp,True,0.1,0.0,200,11,7947,True,1e-05,1,min_lr,train-full,0.5675675675675675,spacy,0.8078947373126683,False,e300,0.6729166686534882,False,True,dev-full
111,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,r300fwcomp,False,False,,512,0.0,0.002,0.0,0,0.2,200,comp,19,r300fwcomp,True,0.1,0.0,200,12,565,True,1e-05,1,min_lr,train-full,0.5855855855855856,spacy,0.8531250004705629,False,e300,0.6854166686534882,False,True,dev-full
112,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,r300fwcomp,False,False,,512,0.0,0.002,0.0,0,0.2,200,comp,19,r300fwcomp,True,0.1,0.0,200,13,4306,True,1e-05,1,min_lr,train-full,0.5675675675675675,spacy,0.8159539472115668,False,e300,0.675,False,True,dev-full
113,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,r300fwcomp,False,False,,512,0.0,0.002,0.0,0,0.2,200,comp,19,r300fwcomp,True,0.1,0.0,200,14,7984,True,1e-05,1,min_lr,train-full,0.5833333333333334,spacy,0.928453947368421,False,e300,0.683333334326744,False,True,dev-full
114,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,r300fwcomp,False,False,,512,0.0,0.002,0.0,0,0.2,200,comp,19,r300fwcomp,True,0.1,0.0,200,15,2336,True,1e-05,1,min_lr,train-full,0.5405405405405406,spacy,0.7350328948936964,False,e300,0.6729166686534882,False,True,dev-full
115,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,r300fwcomp,False,False,,512,0.0,0.002,0.0,0,0.2,200,comp,19,r300fwcomp,True,0.1,0.0,200,16,9495,True,1e-05,1,min_lr,train-full,0.5720720720720721,spacy,0.8292763162600366,False,e300,0.65625,False,True,dev-full
116,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,r300fwcomp,False,False,,512,0.0,0.002,0.0,0,0.2,200,comp,19,r300fwcomp,True,0.1,0.0,200,17,3043,True,1e-05,1,min_lr,train-full,0.5608108108108109,spacy,0.7588815791042227,False,e300,0.6572916686534882,False,True,dev-full
117,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,r300fwcomp,False,False,,512,0.0,0.002,0.0,0,0.2,200,comp,19,r300fwcomp,True,0.1,0.0,200,18,7975,True,1e-05,1,min_lr,train-full,0.6103603603603603,spacy,0.9087171052631579,False,e300,0.6822916686534881,False,True,dev-full
118,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,r300fwcomp,False,False,,512,0.0,0.002,0.0,0,0.2,200,comp,19,r300fwcomp,True,0.1,0.0,200,19,5397,True,1e-05,1,min_lr,train-full,0.5382882882882883,spacy,0.7024671051063036,False,e300,0.659375,False,True,dev-full
119,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,r300fwcomp,False,False,,512,0.0,0.002,0.0,0,0.2,200,comp,19,r300fwcomp,True,0.1,0.0,200,20,8864,True,1e-05,1,min_lr,train-full,0.581081081081081,spacy,0.8868421057337209,False,e300,0.6697916686534882,False,True,dev-full
120,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,2048,t2048fwlin,False,True,,512,0.0,0.002,0.0,0,0.2,200,lin,20,t2048fwlin,True,0.1,0.0,200,1,663,True,1e-05,1,min_lr,train-full,0.536036036036036,spacy,0.6712171051063036,True,e2048,0.665625,False,True,dev-full
121,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,2048,t2048fwlin,False,True,,512,0.0,0.002,0.0,0,0.2,200,lin,20,t2048fwlin,True,0.1,0.0,200,2,1872,True,1e-05,1,min_lr,train-full,0.545045045045045,spacy,0.7490131580515912,True,e2048,0.646875,False,True,dev-full
122,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,2048,t2048fwlin,False,True,,512,0.0,0.002,0.0,0,0.2,200,lin,20,t2048fwlin,True,0.1,0.0,200,3,825,True,1e-05,1,min_lr,train-full,0.5563063063063063,spacy,0.9366776315789473,True,e2048,0.652083334326744,False,True,dev-full
123,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,2048,t2048fwlin,False,True,,512,0.0,0.002,0.0,0,0.2,200,lin,20,t2048fwlin,True,0.1,0.0,200,4,3453,True,1e-05,1,min_lr,train-full,0.5315315315315315,spacy,0.6832236843673807,True,e2048,0.66875,False,True,dev-full
124,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,2048,t2048fwlin,False,True,,512,0.0,0.002,0.0,0,0.2,200,lin,20,t2048fwlin,True,0.1,0.0,200,5,9190,True,1e-05,1,min_lr,train-full,0.5292792792792793,spacy,0.6580592103694615,True,e2048,0.6510416686534881,False,True,dev-full
125,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,2048,t2048fwlin,False,True,,512,0.0,0.002,0.0,0,0.2,200,lin,20,t2048fwlin,True,0.1,0.0,200,6,6586,True,1e-05,1,min_lr,train-full,0.536036036036036,spacy,0.7473684212094859,True,e2048,0.6552083343267441,False,True,dev-full
126,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,2048,t2048fwlin,False,True,,512,0.0,0.002,0.0,0,0.2,200,lin,20,t2048fwlin,True,0.1,0.0,200,7,8534,True,1e-05,1,min_lr,train-full,0.5585585585585585,spacy,0.9868421052631579,True,e2048,0.65625,False,True,dev-full
127,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,2048,t2048fwlin,False,True,,512,0.0,0.002,0.0,0,0.2,200,lin,20,t2048fwlin,True,0.1,0.0,200,8,4407,True,1e-05,1,min_lr,train-full,0.5427927927927928,spacy,0.9884868421052632,True,e2048,0.66875,False,True,dev-full
128,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,2048,t2048fwlin,False,True,,512,0.0,0.002,0.0,0,0.2,200,lin,20,t2048fwlin,True,0.1,0.0,200,9,1756,True,1e-05,1,min_lr,train-full,0.536036036036036,spacy,0.8251644741547736,True,e2048,0.6354166686534881,False,True,dev-full
129,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,2048,t2048fwlin,False,True,,512,0.0,0.002,0.0,0,0.2,200,lin,20,t2048fwlin,True,0.1,0.0,200,10,1437,True,1e-05,1,min_lr,train-full,0.527027027027027,spacy,0.6588815787905141,True,e2048,0.671875,False,True,dev-full
130,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,2048,t2048fwlin,False,True,,512,0.0,0.002,0.0,0,0.2,200,lin,20,t2048fwlin,True,0.1,0.0,200,11,3906,True,1e-05,1,min_lr,train-full,0.5315315315315315,spacy,0.6753289472115668,True,e2048,0.640625,False,True,dev-full
131,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,2048,t2048fwlin,False,True,,512,0.0,0.002,0.0,0,0.2,200,lin,20,t2048fwlin,True,0.1,0.0,200,12,7984,True,1e-05,1,min_lr,train-full,0.5382882882882883,spacy,0.7317434212094859,True,e2048,0.659375,False,True,dev-full
132,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,2048,t2048fwlin,False,True,,512,0.0,0.002,0.0,0,0.2,200,lin,20,t2048fwlin,True,0.1,0.0,200,13,4265,True,1e-05,1,min_lr,train-full,0.5067567567567568,spacy,0.6320723687347612,True,e2048,0.65,False,True,dev-full
133,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,2048,t2048fwlin,False,True,,512,0.0,0.002,0.0,0,0.2,200,lin,20,t2048fwlin,True,0.1,0.0,200,14,8079,True,1e-05,1,min_lr,train-full,0.5495495495495496,spacy,0.6481907893168298,True,e2048,0.66875,False,True,dev-full
134,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,2048,t2048fwlin,False,True,,512,0.0,0.002,0.0,0,0.2,200,lin,20,t2048fwlin,True,0.1,0.0,200,15,9159,True,1e-05,1,min_lr,train-full,0.5698198198198198,spacy,0.9901315789473685,True,e2048,0.65,False,True,dev-full
135,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,2048,t2048fwlin,False,True,,512,0.0,0.002,0.0,0,0.2,200,lin,20,t2048fwlin,True,0.1,0.0,200,16,6757,True,1e-05,1,min_lr,train-full,0.5518018018018018,spacy,0.7911184210526315,True,e2048,0.659375,False,True,dev-full
136,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,2048,t2048fwlin,False,True,,512,0.0,0.002,0.0,0,0.2,200,lin,20,t2048fwlin,True,0.1,0.0,200,17,8376,True,1e-05,1,min_lr,train-full,0.5292792792792793,spacy,0.7243421054200122,True,e2048,0.653125,False,True,dev-full
137,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,2048,t2048fwlin,False,True,,512,0.0,0.002,0.0,0,0.2,200,lin,20,t2048fwlin,True,0.1,0.0,200,18,9442,True,1e-05,1,min_lr,train-full,0.5292792792792793,spacy,0.6539473682641983,True,e2048,0.6375,False,True,dev-full
138,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,2048,t2048fwlin,False,True,,512,0.0,0.002,0.0,0,0.2,200,lin,20,t2048fwlin,True,0.1,0.0,200,19,8376,True,1e-05,1,min_lr,train-full,0.5292792792792793,spacy,0.7243421054200122,True,e2048,0.653125,False,True,dev-full
139,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,2048,t2048fwlin,False,True,,512,0.0,0.002,0.0,0,0.2,200,lin,20,t2048fwlin,True,0.1,0.0,200,20,9442,True,1e-05,1,min_lr,train-full,0.5292792792792793,spacy,0.6539473682641983,True,e2048,0.6375,False,True,dev-full
140,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,t300fwlin,False,True,,512,0.0,0.02,0.0,0,0.2,200,lin,20,t300fwlin,True,0.1,0.0,200,1,663,True,1e-05,1,min_lr,train-full,0.5202702702702703,spacy,0.7457236843673807,True,e300,0.5677083343267441,False,True,dev-full
141,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,t300fwlin,False,True,,512,0.0,0.02,0.0,0,0.2,200,lin,20,t300fwlin,True,0.1,0.0,200,2,2840,True,1e-05,1,min_lr,train-full,0.4797297297297297,spacy,0.5279605263157895,True,e300,0.5375,False,True,dev-full
142,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,t300fwlin,False,True,,512,0.0,0.02,0.0,0,0.2,200,lin,20,t300fwlin,True,0.1,0.0,200,3,6698,True,1e-05,1,min_lr,train-full,0.4797297297297297,spacy,0.5200657895521114,True,e300,0.5239583343267441,False,True,dev-full
143,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,t300fwlin,False,True,,512,0.0,0.02,0.0,0,0.2,200,lin,20,t300fwlin,True,0.1,0.0,200,4,3657,True,1e-05,1,min_lr,train-full,0.4954954954954955,spacy,0.5251644739979192,True,e300,0.5072916686534882,False,True,dev-full
144,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,t300fwlin,False,True,,512,0.0,0.02,0.0,0,0.2,200,lin,20,t300fwlin,True,0.1,0.0,200,5,2355,True,1e-05,1,min_lr,train-full,0.4864864864864865,spacy,0.6185855261589351,True,e300,0.528125,False,True,dev-full
145,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,t300fwlin,False,True,,512,0.0,0.02,0.0,0,0.2,200,lin,20,t300fwlin,True,0.1,0.0,200,6,7905,True,1e-05,1,min_lr,train-full,0.490990990990991,spacy,0.7470394741547736,True,e300,0.59375,False,True,dev-full
146,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,t300fwlin,False,True,,512,0.0,0.02,0.0,0,0.2,200,lin,20,t300fwlin,True,0.1,0.0,200,7,4056,True,1e-05,1,min_lr,train-full,0.5045045045045045,spacy,0.6465460524747246,True,e300,0.620833334326744,False,True,dev-full
147,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,t300fwlin,False,True,,512,0.0,0.02,0.0,0,0.2,200,lin,20,t300fwlin,True,0.1,0.0,200,8,8520,True,1e-05,1,min_lr,train-full,0.4954954954954955,spacy,0.5597039476821297,True,e300,0.5166666686534882,False,True,dev-full
148,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,t300fwlin,False,True,,512,0.0,0.02,0.0,0,0.2,200,lin,20,t300fwlin,True,0.1,0.0,200,9,1329,True,1e-05,1,min_lr,train-full,0.5112612612612613,spacy,0.8120065794179314,True,e300,0.5791666686534882,False,True,dev-full
149,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,t300fwlin,False,True,,512,0.0,0.02,0.0,0,0.2,200,lin,20,t300fwlin,True,0.1,0.0,200,10,395,True,1e-05,1,min_lr,train-full,0.5202702702702703,spacy,0.7417763157894737,True,e300,0.6354166686534881,False,True,dev-full
150,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,t300fwlin,False,True,,512,0.0,0.02,0.0,0,0.2,200,lin,20,t300fwlin,True,0.1,0.0,200,11,6527,True,1e-05,1,min_lr,train-full,0.5022522522522522,spacy,0.5794407897873929,True,e300,0.620833334326744,False,True,dev-full
151,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,t300fwlin,False,True,,512,0.0,0.02,0.0,0,0.2,200,lin,20,t300fwlin,True,0.1,0.0,200,12,2329,True,1e-05,1,min_lr,train-full,0.5337837837837838,spacy,0.6761513156326193,True,e300,0.620833334326744,False,True,dev-full
152,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,t300fwlin,False,True,,512,0.0,0.02,0.0,0,0.2,200,lin,20,t300fwlin,True,0.1,0.0,200,13,2784,True,1e-05,1,min_lr,train-full,0.5135135135135135,spacy,0.7128289475252754,True,e300,0.628125,False,True,dev-full
153,tune_acc_decay,16,True,rnn_sent,0.01,300,glove,1.0,lstm,1,300,t300fwlin,False,True,,512,0.0,0.02,0.0,0,0.2,200,lin,20,t300fwlin,True,0.1,0.0,200,14,3570,True,1e-05,1,min_lr,train-full,0.48198198198198205,spacy,0.5478618419484088,True,e300,0.5375,False,True,dev-full
